"species_code","scientific_name","common_name","resident","breeding_quality","breeding_range_modeled","breeding_start","breeding_end","nonbreeding_quality","nonbreeding_range_modeled","nonbreeding_start","nonbreeding_end","postbreeding_migration_quality","postbreeding_migration_range_modeled","postbreeding_migration_start","postbreeding_migration_end","prebreeding_migration_quality","prebreeding_migration_range_modeled","prebreeding_migration_start","prebreeding_migration_end","resident_quality","resident_start","resident_end"
"rcrcha1","Cossypha natalensis","Red-capped Robin-Chat",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"eurrob1","Erithacus rubecula","European Robin",FALSE,"3","TRUE",2021-04-19,2021-08-10,"3","TRUE",2021-11-09,2021-03-01,"3","TRUE",2021-08-17,2021-11-02,"3","TRUE",2021-03-08,2021-04-12,NA,NA,NA
"whbsho6","Brachypteryx goodfellowi","Taiwan Shortwing",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"inbrob1","Larvivora brunnea","Indian Blue Robin",FALSE,"2","TRUE",2021-05-31,2021-08-24,"3","TRUE",2021-11-09,2021-02-15,"0","FALSE",NA,NA,"1","FALSE",2021-02-22,2021-05-10,NA,NA,NA
"whtrob3","Irania gutturalis","White-throated Robin",FALSE,"2","TRUE",2021-06-21,2021-07-20,"1","TRUE",2021-11-16,2021-12-07,"1","FALSE",2021-07-27,2021-09-28,"0","FALSE",NA,NA,NA,NA,NA
"thrnig1","Luscinia luscinia","Thrush Nightingale",FALSE,"2","TRUE",2021-06-21,2021-07-13,"2","FALSE",2021-12-28,2021-01-04,"2","TRUE",2021-07-20,2021-11-30,"2","TRUE",2021-03-29,2021-06-14,NA,NA,NA
"comnig1","Luscinia megarhynchos","Common Nightingale",FALSE,"2","TRUE",2021-06-07,2021-08-03,"0","FALSE",NA,NA,"2","FALSE",2021-08-10,2021-11-23,"2","FALSE",2021-03-01,2021-05-31,NA,NA,NA
"blueth","Luscinia svecica","Bluethroat",FALSE,"2","FALSE",2021-06-07,2021-07-13,"2","FALSE",2021-12-07,2021-02-08,"2","FALSE",2021-07-20,2021-11-30,"2","FALSE",2021-02-15,2021-05-31,NA,NA,NA
"mawthr1","Myophonus horsfieldii","Malabar Whistling-Thrush",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"fowthr1","Myophonus insularis","Taiwan Whistling-Thrush",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"blwthr1","Myophonus caeruleus","Blue Whistling-Thrush",FALSE,"2","TRUE",2021-06-07,2021-07-27,"1","TRUE",2021-12-14,2021-03-01,"2","TRUE",2021-08-03,2021-11-09,"2","TRUE",2021-04-19,2021-05-31,NA,NA,NA
"litfor1","Enicurus scouleri","Little Forktail",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"sibrub","Calliope calliope","Siberian Rubythroat",FALSE,"2","TRUE",2021-06-21,2021-07-20,"3","TRUE",2021-11-16,2021-03-22,"1","TRUE",2021-08-10,2021-11-09,"1","TRUE",2021-03-29,2021-06-14,NA,NA,NA
"whtrob2","Myiomela leucura","White-tailed Robin",FALSE,"2","TRUE",2021-05-31,2021-08-03,"2","TRUE",2021-12-14,2021-03-15,"2","TRUE",2021-10-26,2021-11-23,"2","TRUE",2021-03-22,2021-05-24,NA,NA,NA
"wbbrob1","Tarsiger indicus","White-browed Bush-Robin",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"cobrob1","Tarsiger johnstoniae","Collared Bush-Robin",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"taifly1","Ficedula albicilla","Taiga Flycatcher",FALSE,"0","FALSE",NA,NA,"2","TRUE",2021-11-23,2021-03-01,"1","FALSE",2021-08-03,2021-11-16,"1","FALSE",2021-03-08,2021-06-21,NA,NA,NA
"rebfly","Ficedula parva","Red-breasted Flycatcher",FALSE,"2","FALSE",2021-06-14,2021-07-20,"2","TRUE",2021-12-07,2021-02-22,"2","TRUE",2021-07-27,2021-11-30,"2","TRUE",2021-03-01,2021-05-10,NA,NA,NA
"eupfly1","Ficedula hypoleuca","European Pied Flycatcher",FALSE,"2","FALSE",2021-06-14,2021-07-13,"1","FALSE",2021-12-07,2021-03-15,"2","TRUE",2021-07-20,2021-11-30,"2","TRUE",2021-03-22,2021-06-07,NA,NA,NA
"colfly1","Ficedula albicollis","Collared Flycatcher",FALSE,"2","TRUE",2021-06-14,2021-07-06,"2","TRUE",2021-11-16,2021-03-01,"2","FALSE",2021-07-13,2021-11-09,"1","FALSE",2021-03-15,2021-06-07,NA,NA,NA
"blfred1","Phoenicurus frontalis","Blue-fronted Redstart",FALSE,"1","TRUE",2021-06-07,2021-08-17,"2","TRUE",2021-11-02,2021-01-25,"1","TRUE",2021-08-24,2021-10-26,"1","TRUE",2021-02-01,2021-05-31,NA,NA,NA
"plured1","Phoenicurus fuliginosus","Plumbeous Redstart",FALSE,"2","TRUE",2021-05-17,2021-07-27,"2","TRUE",2021-11-23,2021-02-08,"2","TRUE",2021-08-03,2021-11-16,"2","TRUE",2021-02-22,2021-05-10,NA,NA,NA
"whcred1","Phoenicurus leucocephalus","White-capped Redstart",FALSE,"1","FALSE",2021-05-10,2021-07-27,"1","FALSE",2021-12-14,2021-01-25,"1","FALSE",2021-08-03,2021-12-07,"1","FALSE",2021-02-01,2021-05-03,NA,NA,NA
"comred2","Phoenicurus phoenicurus","Common Redstart",FALSE,"2","TRUE",2021-06-14,2021-08-03,"1","FALSE",2021-12-21,2021-02-15,"2","TRUE",2021-08-10,2021-12-14,"2","TRUE",2021-02-22,2021-06-07,NA,NA,NA
"blared1","Phoenicurus ochruros","Black Redstart",FALSE,"2","TRUE",2021-05-17,2021-09-07,"2","TRUE",2021-12-07,2021-02-22,"2","TRUE",2021-09-14,2021-11-30,"2","TRUE",2021-03-01,2021-05-10,NA,NA,NA
"daured1","Phoenicurus auroreus","Daurian Redstart",FALSE,"2","TRUE",2021-05-17,2021-07-20,"2","TRUE",2021-11-23,2021-03-08,"1","TRUE",2021-07-27,2021-11-16,"2","TRUE",2021-03-15,2021-05-10,NA,NA,NA
"bcrthr1","Monticola cinclorhyncha","Blue-capped Rock-Thrush",FALSE,"2","TRUE",2021-05-17,2021-08-03,"2","TRUE",2021-11-16,2021-01-11,"2","TRUE",2021-08-10,2021-11-09,"1","TRUE",2021-02-01,2021-05-10,NA,NA,NA
"rtrthr1","Monticola saxatilis","Rufous-tailed Rock-Thrush",FALSE,"2","TRUE",2021-06-28,2021-07-13,"2","FALSE",2021-11-30,2021-01-25,"2","FALSE",2021-08-17,2021-11-23,"2","FALSE",2021-02-01,2021-05-10,NA,NA,NA
"burthr","Monticola solitarius","Blue Rock-Thrush",FALSE,"2","TRUE",2021-06-07,2021-07-27,"2","TRUE",2021-11-30,2021-03-22,"2","TRUE",2021-08-03,2021-11-23,"1","TRUE",2021-03-29,2021-04-12,NA,NA,NA
"whinch1","Saxicola rubetra","Whinchat",FALSE,"2","FALSE",2021-06-14,2021-07-06,"1","FALSE",2021-02-22,2021-02-22,"2","TRUE",2021-07-13,2021-11-30,"0","FALSE",NA,NA,NA,NA,NA
"stonec4","Saxicola rubicola","European Stonechat",FALSE,"2","TRUE",2021-05-10,2021-08-31,"2","TRUE",2021-12-07,2021-02-08,"2","TRUE",2021-09-07,2021-11-30,"2","TRUE",2021-02-15,2021-05-03,NA,NA,NA
"sibsto1","Saxicola maurus","Siberian Stonechat",FALSE,"1","FALSE",2021-06-07,2021-07-06,"2","TRUE",2021-11-30,2021-02-15,"1","FALSE",2021-07-13,2021-11-23,"1","FALSE",2021-05-24,2021-05-31,NA,NA,NA
"stonec7","Saxicola stejnegeri","Amur Stonechat",FALSE,"1","FALSE",2021-06-07,2021-07-20,"2","TRUE",2021-11-30,2021-03-08,"2","TRUE",2021-07-27,2021-11-23,"2","TRUE",2021-03-15,2021-05-31,NA,NA,NA
"piebus1","Saxicola caprata","Pied Bushchat",FALSE,"2","TRUE",2021-05-10,2021-07-06,"2","TRUE",2021-11-16,2021-02-22,"2","TRUE",2021-07-13,2021-11-09,"2","TRUE",2021-03-01,2021-05-03,NA,NA,NA
"grybus1","Saxicola ferreus","Gray Bushchat",FALSE,"2","TRUE",2021-05-31,2021-07-20,"2","TRUE",2021-11-30,2021-03-01,"2","TRUE",2021-07-27,2021-11-23,"2","TRUE",2021-03-08,2021-05-24,NA,NA,NA
"norwhe","Oenanthe oenanthe","Northern Wheatear",FALSE,"2","TRUE",2021-06-14,2021-07-13,"2","FALSE",2021-12-28,2021-01-18,"2","FALSE",2021-09-28,2021-12-21,"2","FALSE",2021-01-25,2021-06-07,NA,NA,NA
"isawhe1","Oenanthe isabellina","Isabelline Wheatear",FALSE,"1","TRUE",2021-05-24,2021-05-31,"1","FALSE",2021-01-11,2021-01-25,"1","FALSE",2021-09-28,2021-12-07,"1","FALSE",2021-02-01,2021-04-05,NA,NA,NA
"bkewhe1","Oenanthe hispanica","Western Black-eared Wheatear",FALSE,"2","TRUE",2021-04-26,2021-08-31,"0","FALSE",NA,NA,"2","TRUE",2021-09-07,2021-11-02,"2","TRUE",2021-03-01,2021-04-19,NA,NA,NA
"bkewhe2","Oenanthe melanoleuca","Eastern Black-eared Wheatear",FALSE,"2","TRUE",2021-05-17,2021-05-31,"0","FALSE",NA,NA,"2","TRUE",2021-10-05,2021-11-16,"2","TRUE",2021-02-22,2021-03-29,NA,NA,NA
"indcha1","Oenanthe fusca","Brown Rock Chat",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"blawhe1","Oenanthe leucura","Black Wheatear",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"bohwax","Bombycilla garrulus","Bohemian Waxwing",FALSE,"2","FALSE",2021-05-31,2021-08-31,"2","TRUE",2021-12-28,2021-02-08,"2","FALSE",2021-09-07,2021-12-21,"2","FALSE",2021-02-15,2021-05-17,NA,NA,NA
"cedwax","Bombycilla cedrorum","Cedar Waxwing",FALSE,"3","TRUE",2021-06-21,2021-08-17,"3","TRUE",2021-12-28,2021-03-29,"3","TRUE",2021-08-24,2021-12-21,"3","TRUE",2021-04-05,2021-06-14,NA,NA,NA
"bayfly1","Phainoptila melanoxantha","Black-and-yellow Silky-flycatcher",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"grsfly1","Ptiliogonys cinereus","Gray Silky-flycatcher",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"ltsfly1","Ptiliogonys caudatus","Long-tailed Silky-flycatcher",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"phaino","Phainopepla nitens","Phainopepla",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"palmch1","Dulus dominicus","Palmchat",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"thbflo1","Dicaeum agile","Thick-billed Flowerpecker",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"pabflo1","Dicaeum erythrorhynchos","Pale-billed Flowerpecker",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"plaflo1","Dicaeum concolor","Nilgiri Flowerpecker",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"plaflo2","Dicaeum minullum","Plain Flowerpecker",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"fibflo2","Dicaeum ignipectus","Fire-breasted Flowerpecker",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"pursun3","Leptocoma zeylonica","Purple-rumped Sunbird",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"crbsun2","Leptocoma minima","Crimson-backed Sunbird",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"pursun4","Cinnyris asiaticus","Purple Sunbird",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"lobsun2","Cinnyris lotenius","Loten's Sunbird",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"grtsun1","Aethopyga nipalensis","Green-tailed Sunbird",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"eacsun1","Aethopyga siparaja","Crimson Sunbird",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"litspi1","Arachnothera longirostra","Little Spiderhunter",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"asfblu1","Irena puella","Asian Fairy-bluebird",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"jerlea1","Chloropsis jerdoni","Jerdon's Leafbird",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"goflea1","Chloropsis aurifrons","Golden-fronted Leafbird",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"oliwar","Peucedramus taeniatus","Olive Warbler",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"wbswea1","Plocepasser mahali","White-browed Sparrow-Weaver",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"socwea1","Philetairus socius","Sociable Weaver",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"baywea1","Ploceus philippinus","Baya Weaver",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"orabis1","Euplectes franciscanus","Northern Red Bishop",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2021-01-04,2021-12-28
"indsil","Euodice malabarica","Indian Silverbill",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"javspa","Padda oryzivora","Java Sparrow",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"nutman","Lonchura punctulata","Scaly-breasted Munia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"whrmun","Lonchura striata","White-rumped Munia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"trimun","Lonchura malacca","Tricolored Munia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"chemun","Lonchura atricapilla","Chestnut Munia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2021-01-04,2021-12-28
"comwax","Estrilda astrild","Common Waxbill",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2021-01-04,2021-12-28
"pitwhy","Vidua macroura","Pin-tailed Whydah",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2021-01-04,2021-12-28
"alpacc1","Prunella collaris","Alpine Accentor",FALSE,"2","TRUE",2021-06-21,2021-08-03,"2","TRUE",2021-11-16,2021-02-22,"2","TRUE",2021-08-10,2021-11-09,"2","TRUE",2021-03-01,2021-06-14,NA,NA,NA
"dunnoc1","Prunella modularis","Dunnock",FALSE,"2","FALSE",2021-04-26,2021-09-07,"2","TRUE",2021-12-07,2021-02-15,"2","TRUE",2021-09-14,2021-11-30,"2","TRUE",2021-02-22,2021-04-19,NA,NA,NA
"houspa","Passer domesticus","House Sparrow",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"itaspa1","Passer italiae","Italian Sparrow",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"spaspa1","Passer hispaniolensis","Spanish Sparrow",FALSE,"2","FALSE",2021-04-19,2021-06-14,"2","FALSE",2021-11-23,2021-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"russpa2","Passer cinnamomeus","Russet Sparrow",FALSE,"2","TRUE",2021-05-10,2021-06-21,"2","FALSE",2021-10-26,2021-02-22,"2","FALSE",2021-08-10,2021-10-19,"2","TRUE",2021-03-01,2021-04-12,NA,NA,NA
"eutspa","Passer montanus","Eurasian Tree Sparrow",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"chspet1","Gymnoris xanthocollis","Yellow-throated Sparrow",FALSE,"0","FALSE",NA,NA,"2","TRUE",2021-11-23,2021-03-08,"0","FALSE",NA,NA,"0","FALSE",NA,NA,NA,NA,NA
"whwsno1","Montifringilla nivalis","White-winged Snowfinch",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2021-01-04,2021-12-28
"grywag","Motacilla cinerea","Gray Wagtail",FALSE,"2","TRUE",2021-06-21,2021-06-28,"2","TRUE",2021-11-09,2021-02-15,"2","TRUE",2021-07-06,2021-11-02,"2","TRUE",2021-02-22,2021-06-14,NA,NA,NA
"eaywag1","Motacilla flava","Western Yellow Wagtail",FALSE,"2","FALSE",2021-06-07,2021-07-27,"2","TRUE",2021-12-07,2021-01-25,"2","TRUE",2021-08-03,2021-11-30,"2","TRUE",2021-02-01,2021-05-31,NA,NA,NA
"eaywag","Motacilla tschutschensis","Eastern Yellow Wagtail",FALSE,"2","TRUE",2021-06-21,2021-07-20,"2","TRUE",2021-11-09,2021-03-29,"2","TRUE",2021-07-27,2021-11-02,"2","TRUE",2021-04-05,2021-06-14,NA,NA,NA
"citwag","Motacilla citreola","Citrine Wagtail",FALSE,"2","TRUE",2021-06-07,2021-07-20,"3","TRUE",2021-11-09,2021-03-08,"2","TRUE",2021-07-27,2021-11-02,"2","TRUE",2021-03-15,2021-05-31,NA,NA,NA
"whbwag1","Motacilla maderaspatensis","White-browed Wagtail",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"whiwag","Motacilla alba","White Wagtail",FALSE,"2","TRUE",2021-05-24,2021-08-03,"1","TRUE",2021-11-30,2021-02-08,"2","TRUE",2021-08-10,2021-11-23,"1","TRUE",2021-02-15,2021-05-17,NA,NA,NA
"ricpip1","Anthus richardi","Richard's Pipit",FALSE,"0","FALSE",NA,NA,"1","TRUE",2021-11-16,2021-03-22,"1","TRUE",2021-07-13,2021-11-09,"1","TRUE",2021-03-29,2021-05-31,NA,NA,NA
"oripip1","Anthus rufulus","Paddyfield Pipit",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"tawpip1","Anthus campestris","Tawny Pipit",FALSE,"2","TRUE",2021-06-14,2021-07-20,"1","FALSE",2021-11-30,2021-02-22,"2","FALSE",2021-07-27,2021-11-23,"2","FALSE",2021-03-01,2021-05-10,NA,NA,NA
"berpip1","Anthus berthelotii","Berthelot's Pipit",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"meapip1","Anthus pratensis","Meadow Pipit",FALSE,"2","TRUE",2021-06-07,2021-08-03,"2","TRUE",2021-11-30,2021-03-01,"3","TRUE",2021-10-12,2021-11-23,"3","TRUE",2021-03-08,2021-05-31,NA,NA,NA
"trepip","Anthus trivialis","Tree Pipit",FALSE,"2","FALSE",2021-05-31,2021-07-20,"1","TRUE",2021-12-21,2021-02-15,"2","FALSE",2021-07-27,2021-12-14,"2","FALSE",2021-02-22,2021-05-24,NA,NA,NA
"olbpip","Anthus hodgsoni","Olive-backed Pipit",FALSE,"1","FALSE",2021-06-21,2021-07-27,"2","TRUE",2021-11-30,2021-01-25,"2","TRUE",2021-08-03,2021-11-23,"2","TRUE",2021-04-12,2021-06-14,NA,NA,NA
"retpip","Anthus cervinus","Red-throated Pipit",FALSE,"2","FALSE",2021-06-07,2021-07-27,"1","FALSE",2021-11-30,2021-03-15,"1","FALSE",2021-08-03,2021-11-23,"2","FALSE",2021-03-22,2021-05-31,NA,NA,NA
"watpip1","Anthus spinoletta","Water Pipit",FALSE,"2","TRUE",2021-06-07,2021-07-13,"2","TRUE",2021-11-30,2021-12-14,"0","FALSE",NA,NA,"2","TRUE",2021-04-12,2021-04-12,NA,NA,NA
"rocpip1","Anthus petrosus","Rock Pipit",FALSE,"3","TRUE",2021-08-03,2021-08-24,"3","TRUE",2021-10-19,2021-02-22,"3","TRUE",2021-08-31,2021-10-12,"3","TRUE",2021-03-01,2021-05-10,NA,NA,NA
"amepip","Anthus rubescens","American Pipit",FALSE,"2","FALSE",2021-06-07,2021-07-27,"3","TRUE",2021-12-21,2021-02-08,"2","FALSE",2021-08-03,2021-12-14,"2","FALSE",2021-02-15,2021-05-31,NA,NA,NA
"sprpip","Anthus spragueii","Sprague's Pipit",FALSE,"3","TRUE",2021-05-17,2021-07-27,"2","TRUE",2021-11-30,2021-02-22,"3","TRUE",2021-08-31,2021-11-23,"3","TRUE",2021-03-01,2021-05-10,NA,NA,NA
"comcha","Fringilla coelebs","Common Chaffinch",FALSE,"2","TRUE",2021-05-10,2021-08-10,"2","TRUE",2021-12-07,2021-02-15,"2","TRUE",2021-08-17,2021-11-30,"2","TRUE",2021-02-22,2021-05-03,NA,NA,NA
"brambl","Fringilla montifringilla","Brambling",FALSE,"2","FALSE",2021-06-14,2021-07-27,"2","TRUE",2021-01-18,2021-03-01,"2","FALSE",2021-08-03,2021-01-11,"2","TRUE",2021-03-08,2021-06-07,NA,NA,NA
"eleeup1","Chlorophonia elegantissima","Elegant Euphonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"goreup1","Chlorophonia cyanocephala","Golden-rumped Euphonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"yecchl1","Chlorophonia flavirostris","Yellow-collared Chlorophonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2021-01-04,2021-12-28
"blcchl1","Chlorophonia occipitalis","Blue-crowned Chlorophonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"gobchl1","Chlorophonia callophrys","Golden-browed Chlorophonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"puteup1","Euphonia chlorotica","Purple-throated Euphonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"trieup1","Euphonia trinitatis","Trinidad Euphonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"screup1","Euphonia affinis","Scrub Euphonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"yeceup1","Euphonia luteicapilla","Yellow-crowned Euphonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"yeteup1","Euphonia hirundinacea","Yellow-throated Euphonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"thbeup1","Euphonia laniirostris","Thick-billed Euphonia",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"hoogro1","Coccothraustes abeillei","Hooded Grosbeak",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"evegro","Coccothraustes vespertinus","Evening Grosbeak",FALSE,"2","TRUE",2021-05-31,2021-07-13,"2","TRUE",2021-12-28,2021-02-15,"2","TRUE",2021-07-20,2021-12-21,"2","TRUE",2021-02-22,2021-05-24,NA,NA,NA
"hawfin","Coccothraustes coccothraustes","Hawfinch",FALSE,"1","FALSE",2021-06-28,2021-07-13,"2","FALSE",2021-12-07,2021-03-01,"2","FALSE",2021-07-20,2021-11-30,"2","FALSE",2021-03-08,2021-05-31,NA,NA,NA
"apapan","Himatione sanguinea","Apapane",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"iiwi","Drepanis coccinea","Iiwi",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2021-01-04,2021-12-28
"hawama","Chlorodrepanis virens","Hawaii Amakihi",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
"kauama","Chlorodrepanis stejnegeri","Kauai Amakihi",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2021-01-04,2021-12-28
